"","Rh103Di<BC103>","Pd104Di<BC104>","Pd105Di<BC105>","Pd106Di<BC106>","Pd108Di<BC108>","Pd110Di<BC110>","Cd112Di<CD19>","In113Di<BC113>","Cd114Di<CD19>","In115Di<Blank>","La139Di<CD45>","Ce140Di<Blank>","Pr141Di<CD43>","Nd142Di<MHCII>","Nd143Di<B220>","Nd144Di<CD11a>","Nd145Di<Ly6GC>","Nd146Di<CD8>","Pm147Di<Ly6G>","Nd148Di<Ly6C>","Sm149Di<CD4>","Nd150Di<CD127>","Eu151Di<CD62L>","Sm152Di<CD11c>","Eu153Di<CD11b>","Sm154Di<CD3>","Gd155Di<CD86>","Gd156Di<BST2>","Gd157Di<CD27>","Gd158Di<Ter119>","Tb159Di<F4_80>","Gd160Di<FcER1>","Dy161Di<CD25>","Dy162Di<PDL1>","Dy163Di<PDL2>","Dy164Di<CD103>","Ho165Di<CD64>","Er166Di<CD48>","Er167Di<CD49b>","Er168Di<CD44>","Tm169Di<CD115>","Er170Di<CD38>","Yb171Di<MerTK>","Yb172Di<Sca-1>","Yb173Di<CD172>","Yb174Di<CD24>","Lu175Di<Siglec_F>","Lu176Di<CD90>","Ir191Di<DNA>","Ir193Di<DNA>","Pt195Di<Cisplatin>","Length<NA>"
"CD45+CD3-CD90-CD19- M1_35312",2.1520016440112,3.83834202855156,3.7943362666549,3.33538925792148,3.48593752677558,0.281991473608263,2.14680786646624,0.680701300014587,4.10064820137645,0.551268779854218,3.13764102821777,0.503557207874723,3.39197834830386,2.75450356076773,2.47413843728213,3.38400935403559,1.26727396969046,2.13060501385064,1.40736401185211,3.59891301224369,0.204785743635605,3.07762837445524,2.43349898486897,2.594459718917,3.55485006971632,4.05191396954931,2.95020342698571,2.22717279371464,1.23718406143998,0.416939189550638,2.41832268675906,2.86548884309573,1.87681376519606,2.36362533904932,0.231079278029011,2.43050124428673,3.00447956818443,3.42963342797739,2.79368114239403,3.4032848733391,0.309977183905202,3.12338589400714,1.78873589417595,2.91445161031218,3.54295953686437,1.65938819328476,2.25348971165618,4.45559631533711,3.93473202739065,4.12549033940094,4.04660690550052,4.29363827064359
"CD45+CD3-CD90-CD19- M1_37313",2.97388802695202,4.25613520043005,4.07604583027486,2.99437287337931,3.42329702676991,3.34280389370586,3.55314145947214,0.428007767654117,3.67330694563614,0.0966751833737675,2.95552148572628,0.881427546107182,3.47316927974616,2.23239402753884,2.73179801322006,3.83630089196375,3.55527647868042,1.85627673135585,3.26819666305221,2.889191025457,2.35273174959196,0.751576108138613,3.19588683683625,1.98958888424128,3.99636310276429,2.18107947422621,2.2472142211168,2.42598045522753,2.89594564288271,2.49084738207977,2.21780993035176,1.95915634807832,3.06649348807698,1.86202305522875,0.624035648970348,1.87636388581734,1.7529067804066,2.26938089168939,0.375228637756647,3.38571969524077,0.324252232033713,2.94028949035374,1.68135999226253,0.467551796378548,3.2163273918924,2.18803357795234,2.71285255404979,4.05934515042658,4.16285648583187,4.18082543220182,3.66015283880404,4.36294964556488
"CD45+CD3-CD90-CD19- M1_33855",3.02424519214753,3.78317957618363,3.76271851144913,3.34730361192483,3.2099118524743,1.05249735108821,3.87921854801639,1.22288770796648,3.44930619823789,0.897670767926621,3.08290075976381,0.145105896698166,2.88393131864024,3.86014302369856,2.74395880520556,2.46858117437529,0.82658252246595,1.84247043453677,1.25181741356532,0.882587539638752,3.14956443535049,0.833471148168188,0.50404382842407,2.94176140818503,3.2595154673006,3.9546598656414,3.06136069947667,0.639130056904867,0.377708310417762,2.42747021925911,0.93592952039429,2.61415189609227,0.245696479237656,2.63074157029022,0.891290121275695,2.3915535128153,2.86712899721596,2.53404740966975,0.20422760283953,3.2309466392382,0.453930469315272,2.66822146920289,2.91904497547785,1.76169518279608,2.84025646874691,0.995727507449016,2.01648227937635,3.78712534297305,4.17782720306596,4.21015233538655,3.90405346432969,4.23287126997388
"CD45+CD3-CD90-CD19- M1_17925",2.76674391291512,4.04461184404812,3.85204735843139,3.88869614118193,3.86674055721464,4.12050128082657,3.70233494913729,3.70610453369444,4.1724831240185,0.197673005070383,3.12920345103384,2.75447153376415,2.82439035373846,3.16502239732926,2.63229782455243,3.43000673820142,0.3992376975263,2.76790828454367,1.89678396435886,2.96585588053524,2.03144905268606,3.56426924807493,0.439618997276075,3.65652151485433,3.48128066030796,1.25449154671271,1.04868566517843,2.28615096084583,2.56388383263786,2.74169727132957,2.30667208568458,2.12346000263674,0.335556130308581,3.09076761547921,0.851469074288097,2.41220742366871,2.86367503539012,4.2148968346307,3.23864959236479,2.5911818286889,0.482429932114996,2.75866485830044,2.16391328748618,2.67198119986081,4.03662261320662,2.34381641158951,2.78910861003939,2.9634135333221,4.25500527032117,4.33745672447067,4.25051540642077,4.39403808638944
"CD45+CD3-CD90-CD19- M1_5207",2.305759933729,3.7885831363579,3.66430061287127,1.06137879569694,1.07259326497499,1.5726452073185,3.49694097669455,1.29202915921858,1.71496405444482,1.89482866758574,2.8390332615324,0.709706209382162,3.20521211486368,2.39387682222687,2.08253209848366,3.53511628498282,2.65554754145592,2.1944810301102,2.27360477939684,3.09508320074122,1.95009451460934,3.07206236616794,0.995664489908274,2.11909261485252,2.8929869776441,4.47333063093925,1.69999703410021,2.92149945089207,0.854136923025241,2.04827710511029,1.87118864173312,2.16564567993898,2.61890041081542,3.02578305099064,0.695004453574551,1.69355669645244,0.661465774018434,3.97982564544259,3.36124582730817,3.18924116097885,1.24603526836498,2.87373474274526,0.731597168036217,2.70305582455355,3.08031468705847,2.06652752560031,1.91978556912695,4.18557099974302,4.16178763259273,4.18516882020847,4.0628400560058,4.48808485070921
"CD45+CD3-CD90-CD19- M1_17476",2.95088427211524,4.0293782341592,4.0858336930102,3.93336253949238,3.19977224339555,2.17043288642891,3.19658937931172,3.43440764497158,2.58834158385896,1.60299870215639,2.94100698644581,0.490829951584576,3.8045651788719,2.45117715277868,0.57233173981288,3.84068410920939,1.44525563605994,2.27993289726005,0.925316008318389,2.55704601640462,1.37898800929321,1.6687715108048,1.80218233496454,2.83826244120578,3.77229465551472,3.26291838224843,1.89678919693739,1.96590831824476,1.97789364975367,1.10873601853891,2.85373382123655,2.73803694129829,1.84156548750107,1.67000150201025,0.490669613015975,1.8648731239384,0.72948651791275,2.90066348092784,0.775914921028816,2.93247963809783,0.373723393021426,0.348813768329074,1.10914390798421,1.31195164871535,3.48924434199976,1.5920832989475,1.28992784767898,3.56310352907847,4.41449051392063,4.34617302031274,3.90620927239076,4.25408581931871
"CD45+CD3-CD90-CD19- M1_32171",2.60964500250563,3.91312326355366,3.81830146506224,3.48088464398969,1.05527220711683,1.03333809731099,3.54789807796689,0.546862819154665,4.42244367315454,0.169734498367204,2.53984868121683,0.63547285733584,3.76958240758601,2.53150400363435,0.420646244788748,3.72345898762572,0.815798697308865,2.00212085752807,1.21402207015637,0.339803089742086,0.32614253328503,0.208106795617356,2.92602908984941,3.12196204559984,3.04989252118141,3.27802942098158,2.1527601607125,0.506253257158534,2.57203817020764,2.65744898868446,2.56700779319866,3.12011641211432,0.38061143606877,2.73878274187359,1.17579183399944,1.87922292132783,1.87719260864648,2.85019657360189,0.332352146639319,2.13464455789174,3.24165773836495,0.267184025047142,0.289760078201795,0.441829791317874,3.27442392125404,1.72376354296756,1.27245624033501,1.62620449334009,4.20030604704366,4.26451437310784,3.82760490733653,4.13582866904258
"CD45+CD3-CD90-CD19- M1_7745",2.93001526744811,3.92614470037569,3.8531355587341,3.5838558284855,2.96777092934927,3.6924855547514,2.27380813136572,3.34136928871788,0.887300701931581,1.65615018168093,3.37057017552373,0.709706209382162,3.62637688103786,3.73273047223906,0.963299935284359,2.99109115140527,1.72174052391696,1.85169223022586,2.65257255178733,2.42621761512177,1.28783293408442,3.34562012630674,2.32375702074985,2.54970263291207,3.24524582997184,4.17695477968344,3.41061268737475,2.48995735899374,1.85964145983705,2.96443743595818,2.61978493340006,1.87423055861683,2.3359731297371,2.3358616448789,0.537103451620706,1.72094800500188,3.39661779964059,3.04219632710428,1.82436667286823,3.37583949671211,2.23141662008964,3.4176670106794,2.9366864738241,0.518130733357563,3.36648737179316,1.57657767775188,2.05106958919244,2.16806540939912,4.36697107619511,4.32547405290137,3.93748264319694,4.40878573419355
"CD45+CD3-CD90-CD19- M1_33558",2.7004717297866,3.95871735803523,3.54740248328843,1.67226436769004,2.99551803968382,0.774104833118999,1.53212075341181,2.98152004477852,3.09328445945544,0.270892650159101,3.09340829639982,2.1762149230197,3.69197093254853,2.63700755829499,0.865509687318583,4.02375155839843,2.89159266568332,2.42478887157041,0.789302991598577,2.62967696584495,0.208719019714823,0.258741911667991,0.210799896433,2.70898934981585,3.56802729036227,0.95503210883051,2.50648758972536,1.72956083273291,0.645505785721527,2.1851904061261,1.35656927124376,2.41345909982202,1.37352918134203,3.0918679788561,1.79446907877829,2.38695262467554,0.598703010647244,3.010377218576,1.44885196530264,2.95003361455002,2.01356914176213,2.28212958769995,0.91199309452295,1.84611741203847,3.4125188228253,1.5843435437291,0.204227034745053,4.00639160251431,4.24426835612893,4.24167427453018,3.93856152245403,4.1870548564216
"CD45+CD3-CD90-CD19- M1_3556",2.9331429300643,3.94025622678404,3.9553636153755,3.68312439112261,2.98177959512204,3.92766319526414,2.92177757407451,2.19616526969537,3.77271815166849,1.23658206503066,3.19579820251813,0.979822339489788,3.4358923012709,2.23128370795354,2.67685573809412,3.68950629225844,1.92025895325725,1.98388833913782,1.25810604191127,3.71735595805108,2.77675843122342,3.5211346504095,2.70854542902499,1.90675916808007,3.75801681617516,3.93058271331054,2.51445994055852,2.52236340371666,3.08716471644955,2.26713426453307,2.91630908504616,2.25088415630847,0.761058434840583,2.16662817498367,0.802003026938974,2.4041849102382,3.35167625665312,3.89195480694898,3.54218700037517,3.03012685101552,1.31769419368564,2.91813467029541,1.67387047740853,2.33013290165387,3.61312932077548,1.24755771388974,1.13136034141128,3.81249711443984,4.4317899751642,4.30151686275632,4.05526374667755,4.36294964556488
"CD45+CD3-CD90-CD19- M1_28279",3.10970479115064,4.30529446531512,4.37554817466295,4.14575823990099,0.617736584735675,3.92038538718419,3.58672783551663,1.03108097695578,3.81260622967564,1.94960091881739,3.05981799612696,1.48866956490824,3.65698939073523,2.01169302930062,2.72258499410966,3.47270998683309,3.92479832375611,2.03573420036992,3.73589115975084,2.58885508330332,0.567090764137325,3.65471910620597,2.89842165467627,1.26880666151237,4.10620922801608,3.39780226134742,0.475938891334816,1.82651610792279,2.08075328816494,1.50800690283303,0.848366715143298,2.38094875394431,3.27670301974724,2.45336682314717,1.71293287041577,0.512365537363855,0.799841710189863,1.27319591471493,1.22594604778754,2.03669129029328,0.298270243075176,2.09722003613103,0.611653126329645,2.19345957125888,2.71240895586594,1.2761874229388,0.934179931067156,0.485857302857367,4.28402162217459,4.20471982163282,3.97850212068364,4.29363827064359
"CD45+CD3-CD90-CD19- M1_12868",2.4254043024555,3.72165333145154,3.48717279060471,3.24573694073735,1.1618332277924,1.15922572943456,2.06186289433275,3.31658058173302,2.76402892015867,0.717429360301675,2.87391952068381,0.830283238404364,3.97736423963622,2.05916448942911,3.17522065754019,3.66212785984442,1.48860390071947,2.12167195854145,0.725231366625661,2.36180876582787,0.731446824058214,2.53290685450118,0.877995664657806,3.14062737118416,3.18817034878898,3.56993118866651,2.96562542138104,1.45793723724222,2.80277505653186,2.34736882109172,1.91894348269592,2.35092860548119,2.82928062258394,3.39926414563166,2.48279057094686,2.15330350756668,2.39245691118525,3.02902963331313,1.24346687588181,2.99940535187191,1.04196767649901,2.62479935825158,1.46794287749792,2.32277320771024,3.50568703651619,2.22712390984222,0.42713393013447,3.83557637466849,4.22924603400219,4.25907526216258,3.30712714346137,4.3121408855911
"CD45+CD3-CD90-CD19- M1_15378",2.33967363207386,3.49640753750269,3.4938948284343,1.23216780938346,0.877412182424429,3.12889021861712,2.84782464073753,3.981147499955,4.47102157030624,0.27898956234835,3.37378380199535,1.30477953516805,3.60232025868197,2.05465557965808,2.0916329293888,3.65117718086544,2.91612159263745,2.08330570840487,0.425241174899346,2.80638507873209,1.14546746812891,3.75613463126748,3.5702233016173,2.64015733946075,3.08830023318093,3.82489851513115,2.39827246902717,1.06313745781959,2.89594564288271,1.2426861170211,0.434022393043989,2.76498313901287,0.761058434840583,0.85660750804674,0.348875524027525,0.360027416947794,0.513061763679645,2.73828203599831,2.81727148358702,1.25336936029559,1.365773501751,2.06773216026951,0.821163864778392,1.52357538256265,0.819757942095297,0.738033363761119,0.360718150823782,3.65478629506725,4.18531715073187,4.26886615735672,4.03146203415397,4.23287126997388
"CD45+CD3-CD90-CD19- M1_20563",2.4991503717516,3.87300300869904,3.56071333908913,3.66733656329917,0.47807896869322,3.89341172112181,3.59309408099223,1.08531277123414,1.82123081755028,0.685969074046274,2.78596420985563,1.59084450048885,3.24522865084739,3.69538719962571,2.60487683127414,3.7607023224522,2.26858065503466,1.89232595003103,0.691090909916201,2.1108551256275,0.447204601308624,1.55302257459235,2.29274309541336,3.64664095275511,1.60367283444909,4.07305268229326,3.29314891377886,2.49331380377432,0.44186503906249,2.42064623685895,1.20474053969291,2.62397055796541,2.9141367781416,2.01971271731714,2.46524186666873,3.64772828952345,2.31835933328559,3.74807657613166,1.24346687588181,2.77558969291656,0.915453106802592,2.6568275804292,2.04723066134127,0.795731862668609,0.797215605776335,2.91208934242117,1.90143479074707,4.29453780983815,4.01918925144396,4.28083557327935,4.04552492605151,4.436858662964
"CD45+CD3-CD90-CD19- M1_35716",3.02950341847695,3.87842203053863,3.64564124873717,3.58617305723691,3.70044559222994,3.68805144152219,3.63196610990285,0.4989348238708,3.83752265840084,0.252405674724145,3.05772189258209,0.336920338865011,3.43479529256465,2.29225162367496,0.800530989839989,4.01278584855832,1.6661725192827,1.65637535240228,2.12287248353361,3.79633380720284,0.295385543515829,3.27829018637263,3.40160148729516,2.58775796011951,3.83819416189325,3.7177336989928,2.41454489261958,2.84886358542859,3.31015451289254,1.73590857455968,3.01620460939809,1.6777170769728,2.54529696233367,2.45939756297521,0.305850900103221,2.68325027994402,3.20881120369478,3.93149615054846,3.23309912655546,3.15302554064222,0.71057015675592,2.97347359249219,1.71089240598227,1.26109733097917,3.54624845817142,1.06810432230815,1.15497814429644,4.21684891538061,4.23353699993135,4.21232553443731,3.81469962652063,4.29363827064359
"CD45+CD3-CD90-CD19- M1_11518",2.56564496485417,3.62266966095779,1.74458927370026,3.31663566008917,0.416903879721269,4.10263536692574,3.19658937931172,0.424810906547594,0.760914823383283,1.92768605107788,3.1735627724839,0.602321681568269,3.09750792474743,1.7525907471774,0.494986069157864,2.82154870813106,0.735980798823883,1.67217588340483,2.61641650959405,1.82394467828735,0.990888946594013,2.89156043698067,0.995664489908274,1.38476246955938,1.79423226014547,1.54655325623789,2.57225853666858,2.67231147911963,2.45474648896175,2.11086984558859,0.442359485658752,1.03708610904853,2.31737744605717,2.49769526276276,1.36567717522796,2.72650643302177,1.66701820036648,1.90032409104534,1.35189015984377,1.96835589481942,2.67057771067046,3.60087206275054,2.18475856673006,2.76427196503484,1.36374493187565,1.91993093076175,0.506915604403641,3.21884951602161,4.11269117142088,4.16128612092709,4.49890843929672,4.3121408855911
"CD45+CD3-CD90-CD19- M1_8226",3.17442390597349,4.17645662691945,4.03037676639355,3.83948246622035,3.61135417762697,3.90327467360304,3.09134133461624,3.82561789018076,3.70545275677535,0.945953878669568,3.44138853996854,0.772598372092544,3.18178776944491,2.27564282075518,1.94051022381965,3.86260139654012,2.53148639670475,1.31347131942502,1.63384775806291,2.68960288347201,2.56175755224756,4.01949571322332,1.09532710312178,3.66640223185555,2.25296060193527,3.96591658702647,2.87410343253069,2.67452440592426,3.12321265996174,3.14579822113368,3.15891699819066,2.16781662062852,2.97617988640815,3.88296586941766,2.40968065014027,2.72318267052864,4.09849437670729,3.32424513987278,2.90804126850358,4.12701738854614,3.31529257162135,2.49197213049699,3.67873681726619,3.1187154802254,4.29682844633512,2.32275370236282,3.89543491730199,3.65135985091227,4.39396079166103,4.31131618770754,4.02497316836168,4.48808485070921
"CD45+CD3-CD90-CD19- M1_16441",2.90294984619242,3.8740867478009,3.76817233980078,3.5382588028754,3.34762492591147,1.11832367460313,3.32408726191151,3.98728876687921,3.60162898997808,0.530568090281042,2.91307878435606,1.02105877396565,4.13499261480408,1.90881501040337,1.66824618426976,4.25631724770922,1.86548707656226,2.00212085752807,0.919156584048097,0.374824662542163,0.434668548459097,1.32699307616476,2.10600270079932,3.01102324169366,3.55045768770099,3.12783082013165,2.01057467855456,2.18741843826293,2.62704042586643,1.58799218073071,2.87129933352564,3.26859887866044,2.38380747068251,3.47054174345755,1.97837004173357,2.04216342779263,2.17322931755018,3.40987190442129,2.47871991341214,3.33741777603167,0.378838207312983,2.68640665103169,2.22830888262665,2.38332536282724,3.43115124142723,1.31033754227744,0.793562548627664,2.63496124490031,4.19923500528341,4.26125085034124,3.88788903293113,4.39403808638944
"CD45+CD3-CD90-CD19- M1_6878",2.79751455689734,3.62481679844653,3.30026059179075,4.06135988756519,0.877412182424429,2.66592993505393,3.03357162866414,4.45838724095591,3.39445483122356,0.63168978718906,3.10287311659015,0.881427546107182,3.72913670184781,2.86976014495608,3.12367985492434,3.78042149630727,0.985491858024115,2.38687092657341,1.68341531245768,2.16292334235453,2.67781684442969,3.80733259925083,3.44109684637763,2.82172254283762,3.08391067489408,3.51172167979932,2.71786803966672,2.41583924287018,3.06949956152757,2.49985970779297,2.55160772713086,2.31810293547395,2.61890041081542,3.87967382691211,2.63546159858986,2.32206059350531,2.8091613179968,3.52295858163608,3.39532412297998,3.38681750170216,1.01961538395383,3.89276284327969,2.9554192198708,2.99758305561857,3.16808373023958,1.49873348304164,1.41598924584422,3.89352457519154,4.28939918546599,4.15152020175085,4.11157898563714,4.36294964556488
"CD45+CD3-CD90-CD19- M1_8944",3.0663752589806,3.77561624187285,3.52627590596028,3.7690098280047,1.47039986615513,3.07867180022228,4.07451665335976,3.8214038483882,4.2913367244462,0.568316545233558,3.20533857407724,1.54873378114151,4.10214165776825,2.3420063588735,1.68773645966961,4.0029170781439,1.0964369585621,1.82850526532186,1.9241393866477,2.78386909071098,1.26955878250225,3.57295577498311,2.34822475360911,3.07254513073636,3.90080114443139,1.16463368556173,2.12465368496546,2.68558601485959,2.36914402592555,2.15254114424124,3.49271285576441,2.88841083535723,1.04295325742891,3.43216214564572,2.02744675343864,2.33138995963443,2.10290732704143,3.71293307244522,2.77233245216663,2.62632390084618,0.660655486232977,2.27303753573269,0.774962256122318,2.40984436656676,4.02784125505692,2.00739069587386,0.588955269359974,2.57119058130386,4.19923500528341,4.26669022963615,3.65265277707861,4.40878573419355
"CD45+CD3-CD90-CD19- M1_9191",2.69133956160122,4.00544964467718,3.77035360140199,2.98099515350642,2.40343432476561,1.48580856315927,0.619847811052611,3.86683334767063,3.90037446990225,1.48846605489834,2.76260491694281,1.33994898586403,3.44905350304535,2.9411027676827,1.11284019048737,3.83082193631454,2.29602751078123,1.9797943948969,1.33632586651787,2.45832802364841,2.64982061323649,2.9022711019987,1.89202517111022,2.18537971786872,3.59767671542864,3.58328271601611,2.331321597175,2.46306912479821,1.98889410033827,2.14401491591311,2.28893577607439,2.46436783409296,1.26900854553909,0.688438003229156,0.692609669170509,2.33837326291817,3.15583176634844,2.92260561265588,1.49669665423915,2.35896480475386,1.53460551583324,0.938619688111452,0.736393124401131,1.78333227934236,3.2525020932926,1.41791782311871,0.686068088263033,2.7683084141388,4.26359867028809,4.26016300942436,3.90189780143909,4.3121408855911
"CD45+CD3-CD90-CD19- M1_27384",2.80573907891191,3.88926255065518,3.63794978352543,2.60657571454522,3.58520379363565,1.15922572943456,3.63691180871921,3.15155853197846,3.9198239882707,0.953061913621836,3.00023865600131,1.40502989155814,3.69852965650543,3.17490228874371,2.56761002872774,3.56796151356853,0.655874355593385,2.59408092460189,0.943845430386011,2.19178260920892,0.945180721060922,1.10362857869463,0.339695472597443,2.36580749415797,3.51641752177113,0.454990942959645,2.04987143975101,0.227518772076055,0.413065096901996,1.47371621526537,2.04378462857997,2.5083293572411,2.75060442181465,0.651468014782738,0.37292828655036,1.99886857735397,2.04173368427985,2.58129598488336,1.32048090639676,1.53653867461577,2.33764003900998,0.546459567542018,0.493034628867917,0.722468501019967,2.88004929619674,0.419219631958924,1.92784488825324,0.564658953287429,4.22602839427929,4.35053168836944,3.84159064002508,4.21056696536391
"CD45+CD3-CD90-CD19- M1_14508",2.74833642915472,3.76697496069233,3.48941438996144,3.5299847906596,0.710525582428789,4.12828897937968,2.96012466309123,1.69051579411987,3.91388563605576,1.87294107362128,2.86775260513578,0.990034067257302,3.97845837839926,2.20127635354107,1.41476790417414,3.73988924004388,2.00205688778877,2.02792017538273,1.16668049203174,2.44479710201979,2.32989770579536,2.44361615521426,0.801292144091519,2.97804928385689,3.5273980947784,3.6465722373306,2.36553315701776,2.75848644407748,3.28831222731497,2.14645370316645,2.76699375415313,2.4959496897768,1.80130462116951,3.68219685093592,1.49641207355579,2.45897277424952,1.90753185381033,3.36486163037292,2.6641446279466,2.78217300695269,0.657175546857605,3.79837576984943,1.2422240353356,3.19377635361752,3.77325588517708,2.0755836236095,1.88277772890397,3.72820139071431,4.20030604704366,4.26886615735672,4.04336106065479,4.39403808638944
"CD45+CD3-CD90-CD19- M1_14585",2.84387900861047,3.81886150051796,3.38976087226873,3.38500463489486,1.13762253156046,0.326172780688567,3.65043635610854,3.9600723327102,4.23102179072978,0.244649970613687,2.97733468469006,0.523037723790204,4.11747135984351,1.9650450248704,2.10663733954092,4.01607552126794,2.4305408663484,1.96741905831567,1.0029597262912,2.50210261166045,1.90430765564409,0.331720280420387,1.79909001089175,2.56538935969853,3.70200518105347,1.44618381592766,2.01741655355674,1.3910738647203,2.38442660390685,0.493260293322097,2.33656787343936,2.90397495776604,3.48194864688228,2.82068723845001,0.631046297394721,2.19730078695157,2.84288954771068,2.99062799869668,1.56401543937799,2.29374977362454,0.415549813383217,2.13320904425891,1.94348684522814,2.33452814186823,3.48595588039276,1.70411470119797,0.506915604403641,2.83588660730454,4.29692992881833,4.2460239024302,3.40948206039751,4.27431215893434
"CD45+CD3-CD90-CD19- M1_26469",3.00638481815657,3.98696805534001,3.81830146506224,3.92792264323865,3.3692349100814,0.328865258183066,3.66020498600777,3.24234150486466,0.287203660552702,0.255012796899542,2.85645825343789,2.79411714179694,3.10316185980344,2.077176467866,2.96071035543993,4.01497896094666,0.329935339316204,1.82146277584624,1.77037337477603,3.06532486112091,2.88476204044933,2.76698478017314,2.8594659366232,2.57769782816995,3.53947685022853,2.87106596637951,2.72899348027074,1.59817423908522,0.566878968264344,1.75110872077597,2.40397687366685,3.10769691802708,0.239179249008254,1.22385472543773,0.931260779470574,2.33488305093113,3.02689105103165,3.37364391005721,2.44200512723365,2.78436740177937,0.40489544751986,2.13604880026368,1.98680753839157,1.6244761805812,3.53199668638551,1.63040685618602,0.59406991095566,3.47115208700319,4.17568775669487,4.25689976337631,3.87065487927328,4.25408581931871
"CD45+CD3-CD90-CD19- M1_15198",2.62068664883742,3.77345568241085,3.39090697135924,2.86929448355105,1.11370626013629,1.47798435659937,1.72867545240122,0.614912890176242,4.06136117784382,0.422203531227804,3.51027973620231,1.07939490267185,3.54324910647812,1.89263855347618,3.57532845848996,3.63803679017456,2.34687867503387,1.85169223022586,1.77547605118294,2.7635455555123,1.23666136502035,3.36614365256096,3.50133197586522,2.69236224092612,2.79314265491111,0.582964169567299,2.18675457634862,0.510134691538829,3.19819887781448,1.50979120549695,0.540391461286574,2.01088372541047,0.757275430273952,0.911434667846733,0.83658798804972,0.381008471924489,0.767325493160338,2.52415431387013,2.84426126643711,0.698182017000268,1.15186223593075,1.52637300898639,0.845620988829066,0.807192075014637,1.48469980511714,0.362514003507501,0.916717277987747,3.49212158693482,4.16820175809515,4.21775897647915,4.10507710048045,4.1870548564216
"CD45+CD3-CD90-CD19- M1_21398",2.89152142645789,3.95002869846004,3.74089109577927,3.20029711144862,2.51598109816458,0.658547339731866,2.74111175368969,1.11326912151858,1.67656869054026,0.590266783226148,3.26271206998131,0.24725821660164,3.61981637351904,2.96195667987109,2.95173292766747,3.65993770504461,1.45809408802432,2.26429804398608,0.361662540439991,2.80301183222409,2.34518189241155,3.84066384187744,2.37026289009653,2.93076107045434,3.66246908365484,4.02454691174259,2.39127935406915,2.89179379878837,1.39419180499709,2.05714397439995,2.50208185800116,1.87423055861683,0.340442423709941,2.26200857226353,0.881318313219805,2.01341268982497,3.38237200426451,3.95346396853734,2.96921840583988,3.26716679313675,2.38368355153636,2.93696800341542,2.31891381104273,2.26997938368588,3.50349467239379,2.02222212421411,2.32055373389612,4.02585488873303,4.12975210843646,4.25254912366383,4.00227088615738,4.40878573419355
"CD45+CD3-CD90-CD19- M1_10548",2.92793072253298,3.73028001085819,3.49949039802919,2.28098738474668,0.584064019073172,4.09478870354514,2.75528067986647,3.57553943791836,4.2608029615113,0.491065124844016,3.17462079793861,0.447844753149722,3.3369673440204,3.73602550745457,3.19836967732826,2.62721341836815,2.0523975842534,2.40385305854465,0.52247362141684,2.16000318339882,1.22204453656418,2.42615551381686,0.932810799120822,2.54184979137228,3.34184614509819,3.88365216564571,2.63859837352693,2.22251528665728,1.57704882470375,2.15982857513362,2.28228039096255,0.479786613224058,2.97911382190106,0.723421125030769,0.83658798804972,1.72413502525763,1.34980574137962,3.57017416044884,2.40899748369615,2.20273975704997,1.61139383242442,2.13888297638919,2.77517650028721,1.58148096166536,3.47499450660469,2.1173418293865,0.998600507641198,3.84763620013274,4.15537579524419,4.23623782991031,4.13976543355579,4.40878573419355
"CD45+CD3-CD90-CD19- M1_25622",2.38634130811214,3.74970048505322,4.01624315312541,3.44293107735007,1.22356959137316,0.331568603681264,2.96278704606654,0.244689002954789,0.52551446941137,0.312493329597709,3.06086617817688,0.974741193136707,3.58810286262548,2.264562877087,3.39030688934732,3.86150548770571,0.452101956163665,1.78564784583801,1.85449074989974,1.62974612610351,2.37318736252494,3.1756513578609,0.888189148612415,2.63013989092392,3.44834113796297,1.15735326097502,1.89826687785313,0.40382107375658,2.68412633274408,0.879584305378684,2.93497115451197,2.95014669501116,3.03343547096848,3.13036268507727,0.436993258718316,1.92703393112601,1.86769586595281,2.92589694080177,1.07930434841341,2.0219475359519,1.217589221406,1.30996240029932,0.353758528968002,2.52821743762546,3.34237605740243,0.809895278359846,1.00742261906918,2.66351344634048,4.24212165709469,4.29825079543647,3.85773459312768,4.23287126997388
